answer_id,answer,course,year,attachments_files
277928,"Alexey
It doesn't affect the score. We count links, not likes. Counting likes would just be too difficult. We would need to go to LinkedIn and then… It's just too difficult. There are many different social networks, so we just count the number of posts to make. But don't overdo this – we cap it at seven. Let's say you're following a course and every day you share your progress – that's why it's capped at seven. You can, of course, share more but we will only count seven.
Victoria
Everything that I see where it says DataTalks, I go and react.
Alexey
I also comment and then it usually gets a widened reach. But don't worry about that.",Data Engineering Zoomcamp,2022,
868860,"Alexey
Yes or no. Let me tell you why “no” first. No, because we use peer reviewing, and if the project deadline is already up, then there are no peers that can review your project because we cannot, let's say, “support” the course forever. That's why, if you want to get your project reviewed, you need to do it now. You need to submit it within the deadline and then your peers will review it and give you feedback. This is why “no”. 
I also said “yes”. So yes, because as you might remember, a few weeks ago, we made an announcement that there will be another project cohort right after the first one. We will finish the project and then we will have another project immediately after that. Because of the war in Ukraine, people cannot work on the project right now. For them, and for everyone else who cannot work on the project right now for some reason, we're giving you a chance to work on this. 
Let's say you just joined the course and you cannot catch up with everything, then you can submit your project in the second “trial/iteration/cohort” – basically, after one month (after three weeks) we will have another project cohort and then you can submit your project there. But after that, no, there will be no way to submit the project again.",Data Engineering Zoomcamp,2022,
102126,"Alexey
You can. You don't have to use Spark for that, depending on exactly what you're doing. Maybe you can  tell us what exactly your dataset is and then we can maybe give you better recommendations. But you don't have to use Spark. It's optional. Of course, you can use it if you want. You don't have to use it if you don't want to. There are other tools. I think just using Airflow is also fine. Maybe consider using DPT. For your use case, it may be easier than just doing the whole thing in Airflow.",Data Engineering Zoomcamp,2022,
940334,"Victoria
I would say the video from Ankush was a nice recap. [chuckles]
Ankush
Actually, that was the recap. All right. Data warehouse vs data lake. Let's just go through the differences quickly. Data warehouse is basically meant for structured data, where you already know your schema of the data. You already know how different tables interact with each other. You are more or less sure what your future data will look like and you're not changing that on a regular basis. In those cases, a data warehouse is the perfect solution. You put your data in a particular schema nicely into your tables in the data warehouse and then you can basically query across a huge amount of data with respect to joins or different SQL queries you have on top of that. This is basically the concept of a data warehouse. So you have a schema, you already know everything your data size is generally in terabytes, not petabytes, let’s say. And you have long-running SQL queries working on top of them. 
When it comes to a data lake, the basic idea is that you do not know what kind of schema you have. You do not know how this data will be used in the future. What you really want to do at this moment is to save the data as soon as possible in some place where it can be used in the future, or it can be used for different use cases that are maybe not covered right now. In those cases, what you will do is basically take your data, whatever schema it is – doesn't matter. It can be JSON, it can be parquet – it can be whatever. It's good to have some standards, but even if there aren’t any, you can still dump that data to cloud storage or an S3 bucket on an HDFS instance. You basically dump your whole data in whatever format you want. 
The idea should be that this data should be recoverable. You should have some sort of metadata attached to it so that this information is searchable. You know what the column names are and what they mean, so that if another team wants to interact with this data, they can. With the data lake, the idea would be that, “hey, I don't know what the use case is right now, but I dump it and then tomorrow or in one year, data scientists or data analysts come to it, use this data, see that this information is available to me, maybe transform this data, and put that into a data warehouse, or it put it into a different bucket and then use it.” A use case typically can be a machine learning model that collects a lot of data over the years. Let's say you have data for recommendations or data for people buying different products for the last five years. Then you can build up a recommendation system on top of that. But if you lose this data, then basically, you cannot generate these kinds of models. That's where a data lake really plays a vital role. 
Alexey
That's a pretty comprehensive recap. 
Ankush
I think it was not a good one. [chuckles]
Victoria
At the end, also what does the trick for me (a silly trick) is to think about the word. How do you store things in a warehouse and how do you store things in a lake? You don't. You just have everything available there. So the image, at least for me, helps me understand the concepts as well. In a normal warehouse, you would have shelves, things with structure and this is also how the data looks in a data warehouse, kind of.
Alexey
The way I understand them, maybe this is not the best way of thinking about them, but a data lake is like your file storage. You write parquet files, it could be S3 or Google Cloud Storage, or HDFS – for us it’s HDFS – and then you have a bunch of buckets. These buckets have some structure but this is just a bunch of files. These files are documented. They follow the same schema more or less. But this is just a bunch of files. If you want to access these files, something needs to go there, read these files – it could be a Spark thing, it could be an Airflow thing, it could be a simple Python script – but it's just files. 
When it comes to data warehouses, it's not just files. It is a thing. It's properly structured. There are tables, you know the schema, there are some use cases, etc. It's also faster. Because for a data lake, usually you need to download these files, do something with them, put them somewhere. But a data warehouse is optimized for the specific analytical queries you have. Let's say you want to create a dashboard and then in the data warehouse, you model this data in such a way that it's relatively fast to do this. You don't need to go there, download the files, run aggregations – it's a lot easier. This is how I understand the difference. A very quick recap would be – files dumped on S3, that is a data lake. Nice schema database, then it's a data warehouse. Or is this too much of a simplification?
Victoria
I think it explains the big difference between a data warehouse and a data lake, which is the bigger concept. And then from there, you can always go deeper.",Data Engineering Zoomcamp,2022,
811487,"Yeah, I guess. Of course, I would like it to be about the course. Otherwise, I don't see why you should get a point. But if your experience involves the course and you share it on your tech blog, then yeah – of course. You don't have to use Twitter or LinkedIn – you can use anything. I think a blog is perfectly fine.",Machine Learning Zoomcamp,2021,
254018,"Dmitry
Regarding the question – does “filters” mean regarding data augmentation?
Alexey
I think this is talking about convolutional filters. We apply a filter to an image and we get a feature map. 
Dmitry
But this is not the image anymore.
Alexey
Yeah, but I remember the first big architecture, AlexNet – there was an article about that, or maybe even the original paper about AlexNet, where they showed the filters. These filters were different, like stripes or color, color shapes, something like this. I actually don't know what’s there if we, let's say, take filters from exception and try to visualize them. But in principle, these filters are available as weights of that layer. Maybe you can just use matplotlib and try to see what’s there. I have not done this. I remember seeing that paper about AlexNet and I found it really interesting that you have all these stripes there. There is a comment that somebody saw this in the AlexNet paper.",Machine Learning Zoomcamp,2021,
499542,"Sejal
A pipeline for someone… “for someone”?
Alexey
Maybe if you're a data engineer freelancer, somebody comes to you with a pile of money and says, “Hey, implement a pipeline for me.” How would you approach that?
Sejal
You would start with gathering the requirements based on how automated of a solution you want to make, how much you want to invest, and if it is a really simple and straightforward task. I'm just giving an example here for data ingestion – you can have your own custom pipelines built in Airflow or you could just use something like Fivetran, which has automated ETL solutions, where you just provide the input and output and integrate it with your targets, such as Snowflake. With a minimal or standardized level of ETL, it will do the job by just providing the schema and just playing around with SQL. But for more custom ingestion pipelines, you may need to use Airflow, for example, to add some additional steps to preprocessing. It really depends on the use case. What would you say are Alexey and Ankush?
Ankush
What I would do is, let’s say you have some pipeline in mind and you already know what kind of steps you have, then Google provides a very nice calculator. This is called Google Cloud Pricing Calculator. In this, you can basically put what all resources you want, you can put what kind of compute engines you want. There should be Dataflow also, GCP. BigQuery, for example, you have cloud storage, you have BigQuery, you have data prog, data flow. Now you know what kind of tools you want to use. Once you know that you can basically do this on-demand or flat rate and then you can have a very good estimation of your price. Obviously, you should always overprice, or overestimate, and then maybe cut the resources based on that. This can also help you to decide – maybe you don't want to deploy your own Kafka cluster, you just want to use Pub/Sub, because Pub/Sub is much cheaper for your use case. In all these cases, you can basically do these kinds of estimations on the fly. It gets tricky, because obviously, you cannot estimate everything, but you can make some signs of sort of comparison. I think similar ones are also offered for AWS,
Alexey
It’s maybe not as convenient as this one. I think for AWS, at least not to my knowledge, you don't have everything in one place. For example, if you want to calculate pricing for Lambda, there is a separate page just for Lambda. Maybe there is something now that is as convenient as this one but I'm not aware of that.
Ankush
So I found that just Googling here because I'm more on GCP. There is this NetApp AWS calculator.
Alexey
This is like a third-party thing, right?
Ankush
Yeah, I think it's a third-party thing. I'm not 100% sure what AWS has to offer. Over here you can also kind of estimate your costs by doing the same thing as you did in Google Cloud. But the Google Cloud one is just way better.
Sejal
You may also want to think about… it's always a good option to begin with, if you're building it for someone, to begin with a cloud-based solution, because most of them are managed services. But in cases where, let's say for security reasons, they want to have their own cluster and manage their own stuff, if they already have a DevOps team, in the future you can also consider a Kubernetes cluster and deploy a self-hosted solution there with an open source stack. There are a lot of trade-offs that you need to make in order to satisfy the need.
Ankush
AWS does have a calculator. Calculator.AWS.
Alexey
I wanted to share this link for Scling. This is from of one of my DataTalks.Club podcast guests. The podcast is this DataOps 101 episode. He collected quite a lot of resources that are related to data engineering, like batch processing, stream processing, and so on. Maybe this is something where you can probably find something useful there.
Ankush
The last link I saw there was Transitioning to Scala. See? You cannot live without Scala. Alexey, you need to learn it now.
Alexey
I did have the pleasure of having to use Scala for too long. [chuckles]
Ankush
[laughs] Too long, okay.
Alexey
Like it was three years or something like this. 
Ankush
I also see there's also Moving a team from Scala to Golang. 
Alexey
I think there was an article that I read about this star ship operator. If you come across this thing <|*|> in code and maybe try to Google this, and you get “No matching documents”. [chuckles] This is a funny article. Then they figured out that this is a starship operator from some functional programming library in Scala Z. I think there is a bunch of them, right. Cats. Yeah. That's a funny article. I think with Scala, you have to set some standards, and then make sure that people do not get too carried away.
Sejal
Yeah, my rule is – learn Python unless you're joining a company like Spotify that requires Scala. [chuckles]
Ankush
True. And even if you start with Scala, don't start with all the functional libraries and stuff. Try to keep it simple in the beginning.",Data Engineering Zoomcamp,2022,
620250,"Sejal
Tricky question. Actually, there are multiple ways. I had to really either brush myself off and do multiple projects. I would say that you can start taking up opportunities within your current company or your current team and see what can overlap on the data engineering side. If you're a data analyst or data scientist maybe take some automation tasks and start from there. You could also learn from your team, who are already experts. I think starting with that aspect gives you an understanding of how to align with the standards of your current company, the technologies that your current company uses, the business domain, and the knowledge required with respect to your company. Many different companies have their different ways of doing things. For example, not everyone uses GCP or AWS. My recommendation would be to start from there.
Ankush
I think that's definitely one of the paths to go. As a fresher you can, you can also learn on your own. There are plenty of resources available. We already recommended some books. There’s this course itself. If you complete this course and go through all the videos and do the homework, maybe even do the project, you will have a very strong foundation to develop into a data engineer. Most probably, you would be able to take more tasks as you grow your knowledge with these videos. That can actually help you to land a full-time job from an internship. If you're interviewing right now for an internship position or a data engineering position, I would say that the best way would be to do it via showing your work and showing your progress on LinkedIn, and sharing your updates on LinkedIn or other publicly available channels that will show to the eventual employer that you are interested in this domain, and that you are making gradual progress towards becoming a good data engineer. That would definitely be one of the recommended ways to go forward.
Alexey
That's why we encourage this Learning in Public thing. That's why we give extra points for it. I know that it's not easy to actually tell the world that you're learning. That's why we want to give you a little bit of push and a little bit of encouragement by giving you extra points. I hope you will be successful in finding your internship soon and that you will not need to spend a lot of time on that. Good luck.",Data Engineering Zoomcamp,2022,
643810,"Yes, there are very good references – the course we have. This course is called Machine Learning Zoomcamp. It will cover all these parts except Conda and Git. But I assume for the midterm project, you use Git. As for Conda – I use Conda as a Python interpreter, and then I install Pipenv there to manage dependencies. I don't know any other good references on that, to be honest. Maybe there are. I don't know if I answered your question or not. But I hope the references we have in the course are good enough. If they’re not, please let me know what you think can be improved there or what you think is missing.",Machine Learning Zoomcamp,2021,
747048,"Sejal
Recently, I did a podcast episode on this, which Alexey coincidentally just published on Spotify and Anchor just a day before. This is about transitioning from data engineering to machine learning engineering. It covers a lot about how there are some overlapping skills. I would recommend you listen to that. In a nutshell, I would say this particular course would be really foundational for you to build the basics and see how it really overlaps on building the production skills – to productionize ML workflows, for example. There are a lot of technologies in data engineering that you can use on the ML engineering and MLOps side. So I think it is definitely useful and not an overkill.
Alexey
We have another Zoomcamp which is here. This is a course that is specifically for training you as a machine learning engineer. My wife did this nice illustration. In this course, you will learn the basics of machine learning. If you know the basics, you don't need that. But you can take a few other modules there, like deploying machine learning models, serverless, deep learning, Kubernetes, and TensorFlow serving – these kinds of things. Of course, in that course, we don't cover data preparation. For data preparation, this course (DE Zoomcamp) is quite useful.",Data Engineering Zoomcamp,2022,
747232,"Yes. At work (OLX) we quite extensively use Cookiecutter. There are some who have some internal structures. For example, there is a thing called AWS patch, which is a way to deploy models that we use often. And for example, we have a Cookiecutter template that kick starts a project for AWS batch. Then we already have this template and we just use it. Yeah, Cookiecutter is a great tool. If you haven't heard of this tool, I suggest checking it out. Sometimes we just know, “Okay, we need to have this folder, this folder, this folder, because in our team, everybody makes projects this way.” So sometimes there are just these informal guidelines as well.",Machine Learning Zoomcamp,2021,
167856,"Ankush
I don't know if there's an example project.
Alexey
Well, we for sure will have some good example projects after this project, right? [chuckles] Some of you will create great projects and these will be example projects. But right now, I cannot think of any good project that is open and I can recommend. There must be some projects, but I just don't know. “Ideal pipeline” is such a vague thing.
Ankush
Yeah, it really depends on your use case. For me, an ideal pipeline would be one that has the least manual steps and requires the least intervention even for adding new data sources. So if you have, let's say, similar kinds of data, then it can consume that. If you are producing more data, then it can scale accordingly. There is as minimum intervention from your side as possible, as a data engineer. That would be a good pipeline, I would say.
Alexey
In this definition, can we have an ideal pipeline if we stitch together all these open source tools like Airflow, Spark, and all that?
Ankush
[chuckles] No, I'm pretty sure the product manager will come up with a new use case in which your ideal pipeline would no longer be ideal. [laughs]
Alexey
I think there are tools like Fivetran, which I never used, that are closer to this more ideal one. But in the case of Fivetran, it works until, as you said, a product manager comes with a use case that no longer fits that, because this is more of a closed-source platform. Therefore, you will need to figure out how to actually make these things work. But I have no experience working with these things, so I don't know. At OLX, we love to stitch together open source products and hope for the best.
Ankush
If you are going for open source, I think the tools we discussed are the most used ones out there.
Alexey
Are they ideal? I wouldn't say so. But they work.
Ankush
I think some of the enterprise ones are just very much better – they are much easier – but then they are less flexible as well. If you have basic use cases, that's perfectly fine, but if you want to do something very specific, you would be stuck with it and you might need to pay more or ask for some improvements, which might take months to come. These kinds of things always really depend upon what kind of majority your company is in and what kind of use cases you have.",Data Engineering Zoomcamp,2022,
879860,"Alexey
I think I just answered that question, more or less. Dmitry, what do you think? Do we always need to scale features or not?
Dmitry
It really depends on the model that you use, but if we're talking about the linear model, then for sure. You need to scale it before [audio corrupted]. There can be a situation where they’re already more or less scaled, and you don't need to do anything. But overall, yeah.
Alexey
And for this particular dataset, we saw that we have features on different scales. For the model, it could be confusing – when we use an iterative solver to find the best solution, it can be confusing for these kinds of solvers (for iterative solvers).",Machine Learning Zoomcamp,2021,
634036,"Ankush
You can use it to substitute Kafka Streams, yes. If that's what you mean, yes, you can definitely use Spark Streaming to consume data from Kafka and then do your transformations (joins, windowing, whatever you want) and then put it out to another Kafka topic or to some other file system. Whatever you want. Of course, you need a Kafka cluster. You need the broker of the Kafka to actually publish messages to Kafka, but you don't have to use the Kafka Streaming thing. Because I think as a lot of people have realized, the Python library for us is very limited. If you're a Python person and you really want to use streaming, then Spark Streaming might be the only option.
Alexey
Do you know if Spark can connect to Kinesis in AWS?
Ankush
Yes, Spark can connect to Kinesis, also.
Alexey
So you have multiple options, right? You different brokers? What do you call these tools? Streaming engine sort of? 
Ankush
Brokers, yeah. 
Alexey
Brokers. So it can be Kafka, Kinesis, Pulsar – are there others?
Ankush
You can basically connect to Google Cloud Storage. You can connect to BigQuery. You can connect to anything you want. Not anything you want, but whatever connectors are available. But there are lots of connectors that are available in Spark. You can basically do that very easily.
Alexey
Okay. So you do that and then you have your Spark Streaming thing, right?
Ankush
Yeah, that's the biggest limitation of Kafka Streams as well. Kafka Streams is only Kafka to Kafka. So if you want to do something else, you need to either export your data into Kafka or just use something else, like Spark Streaming.
Alexey
And for Flink, you can do pretty much the same thing. You can connect it to Kafka, to Pulsar, to Kinesis, right? 
Ankush
Exactly.",Data Engineering Zoomcamp,2022,
547758,"In this case, if everyone uses Docker, you will not have this problem. If they don't use Docker, then they just don't get the point for using Docker. If you can’t run it, you just write, “Sorry, I cannot run this.” I hope this doesn't happen. That's actually the whole idea behind Docker – it's transferable between different environments. Let's say if they use Gunicorn and they don't use Docker, then you will not be able to test it. In this case, you will use the scoring matrix and evaluate this accordingly. If there is Gunicorn, you tick that box. But I would encourage you to still try to learn from that submission, even if you cannot run it for some reason. I think the only reason that you cannot run something on Windows from Ubuntu is Gunicorn. Other than that, everything should be runnable.",Machine Learning Zoomcamp,2021,
136400,"Sejal
I think this is related to orchestration. Since you've covered the concepts of orchestration, Alexey, maybe you can take this one. But just putting in my two cents here – Airflow is definitely meant for orchestration of multiple jobs, sometimes even in parallel or asynchronously running jobs. It's not really meant for sequential run or small-scale usage, but definitely for more resource-intensive jobs. 
Alexey
Airflow itself is quite heavy indeed, but the benefits that it gives you – the mechanisms, the UI, viewing the history – this is very useful the moment you have more than three DAGs running in parallel. When you have one, Airflow might be overkill. But if you know that you're going to have more pipelines, more workflows, then it's time to think about some kind of  workflow orchestration tool. 
It doesn't have to be Airflow, but Airflow is quite widespread. Let's say you have a team and you're making a decision on which workflow orchestration tool to use, Airflow would be quite a good choice because data engineers on the market know it. Data scientists also know it, more or less. Usually, like this is a good tool. But of course, there are disadvantages – it is indeed resource-intensive. Then it needs to run somewhere – you typically don't set it up on your computer.",Data Engineering Zoomcamp,2022,
383446,"Alexey
Unfortunately, you will need to wait because this process is quite manual. We will need to create all these things ourselves and can only do this after the deadline.",Data Engineering Zoomcamp,2022,
886326,"Alexey
When we created this form, we forgot to include this field. I found where the form is located. Now I also have edit permissions for this form. I will just go there and add this URL field. When I do this, I will make an announcement and please resubmit your work. 
But if for some reason, you already submitted this and you do not have a chance to resubmit it, maybe we'll have to tweak the grading script a little bit so it will accept the work of people who already submitted without the URL. But yeah, it will change and to have a URL there.",Data Engineering Zoomcamp,2022,
545113,"My experience with Spark ML LIB is that it was added to Spark as more of an afterthought. It's not the focus of Spark. They thought, “Okay, it would be cool to show that we can also do machine learning.” But the models that you get from Spark ML LIB are not really good. Usually, in Python, you use a library called SciKit Learn for training machine learning models, and they typically are a lot better than Spark models. They're also faster to train. My explanation for that is that ML LIB was added to Spark just to show that it's possible – like a proof of concept – and they really didn't invest much time into that. I don't know if it's actively maintained or not. 
My experience wasn't good with this. The way we usually use Spark is for preparing the data and then once the dataset is there in a parquet file, then we would use something else – not Spark – to load this data and train a model. Then for applying the model, I already released a video about that. It's the last one about map partition. This is how we typically apply machine learning models with Spark. You can check it out. As for what I’m using for building machine learning for big data – you can just use a big machine that has a lot of memory (a lot of RAM) and then you just load this dataset and use something like Scikit Learn to train a model.",Data Engineering Zoomcamp,2022,
148173,"Alexey
I'm not sure I am able to parse the question. But to my understanding is, “Are there more data engineering freelance jobs than web software engineering?” I don't know if any of you are monitoring it, but my gut feeling is that no, there are not so many freelance jobs compared to web software engineering. Simply because there are so many people who need a website, like a WordPress website, compared to a data pipeline – maybe not so many people need that. But still, it's sufficient to find a couple of gigs here and there. But I'm not a freelancer, so I'm just speculating.
Ankush
Neither am I. But what I can tell you is – if you are good, you will definitely find a freelancing job in data engineering. I’m pretty sure about that.
Alexey
And it's not fair to compare it with web software engineering, because the demand for a simple website is so high. I think this is the most popular engineering kind of remote job.",Data Engineering Zoomcamp,2022,
561046,"Lisa
Well, I thought by doing them singly, it was a little more hands-on. A lot of times, I would just try GridSearch, but I think we were trying to demonstrate “Oh, we have skills that we can actually try these.” I have used things like DataRobot and things like that, which are great for, “Okay, let me try 100 models,” but then you usually have your own business sense or subject matter expertise. So you kind of know, “Okay. Well, maybe this influences things more.” Something like either the GridSearch or DataRobot auto-machine learning are I think good places to start. I wouldn't just use that. 
Also, what's nice about DataRobot is that you can put your own models in. [chuckles] But it's really handy in terms of saving you time. You saw how long the notebook got when I tried, “Okay, let me just tune the learning rate,” or “Let me just tune different things.” GridSearch does it a lot faster. Some of the auto-machine learning will dump out, “Here's your chart. Here's your comparison. Here’s your leaderboard.” It’s so much faster than I could code it. I think they each have their place. It depends on what your use case is, I guess – how fast you need to get something done, what your goal is, that kind of thing.
Alexey
Yeah. With DataRobot, you just give it a dataset, you press a button, it does some magic, and then it gives you the best model, right? This is how it works, doesn’t it?
Lisa
Pretty much. You can only have one dataset, so everything has to be prepared to go in that dataset. You can tune a bunch of things. What's nice is that you can have the intern run it or the PhD. The intern may not know as much about the subject matter or how to work with it. I think both can use those kinds of tools. Yeah, it is a big button [laughs] to start with.
Alexey
The way I would answer this question is – there are, of course, advantages and disadvantages. Both deserve a try. I would go with GridSearch if I know that my dataset is small, and I can try to fit a lot of models. Let's say we have only a couple thousand observations in our dataset, then training a single model doesn't take more than one second or two. Then you can go crazy and test as many combinations as you want. Because what GridSearch is doing – it's trying every single combination. Let's say you have the C parameter, then you have random forest. 
You can try with Bootstrap and without. You can try a number of estimators this or that. You can try max depth on that. That it basically creates like 50, 100, 1000 different combinations. If your dataset is small and fitting one model doesn't take a lot of time, you can just go with that and then see. But usually, when you have a relatively large dataset, like 20-30 thousand, then fitting one model takes some time. It's not one second – it's 10 seconds, 20 seconds, 30 seconds. Then trying GridSearch just takes forever. 
This is when I would actually go and try to tune the features singly, exactly like how I showed it in the course. For example, with XGBoost what I showed was more like a heuristic, which usually works. For XGBoost it doesn't give you the best parameters necessarily. So maybe with GridSearch, if you give it enough compute, GridSearch would find better parameters than when you turn them singly. But you can find an OK solution faster. So GridSearch takes a lot of time, but finds a better solution, a more optimal one. Tuning features singly takes less time, it's more menial, but if you have a large dataset, you can arrive at an OK model faster.",Machine Learning Zoomcamp,2021,
200835,"Alexey
Not today. [laughs]
Ankush
[laughs] Maybe after a long break,
Alexey
The thing with ML Zoomcamp, I already had a book and then I thought, “Okay, maybe I should do a course.” But here, that's different. But actually..
Sejal
But good idea though.
Alexey
I think maybe, Alvaro, if you're watching this – I think you could be quite good at writing books, because the notes that you have here in your repo are quite comprehensive. You can just take this markdown and go to O'Reilly. Tell them “Hey, look what I have.” [chuckles] Anyway, maybe you don't have to go to O'Reilly, but I think notes from Alvaro are quite good. And other notes as well are quite good. It’s just that Alvaro has been doing this for quite a while. He was also taking a lot of notes for the other course. And he's always first to submit his notes in pull requests. Thanks for doing a great job with notes.
Ankush 
Feel free to use them, just share the royalties with us. [chuckles]",Data Engineering Zoomcamp,2022,
393833,"Ankush
Master node.
Alexey
Master node? But not necessarily, right? A master node is something that coordinates the execution. But then, let's say if I do Spark submit from my computer, or I open Jupyter on my computer and connect to a master, then the driver node becomes the thing from which I do Spark submit. Right?
Ankush
I think that's where the Spark context lies. If you are doing it in-memory, then it will be your machine. The Spark context would start and then you would connect to different workers, give your graph to them, give your data to them, and then they will start executing. Right?
Alexey
If I open the video Anatomy of a Spark Cluster. [image] This thing here is the driver node, a laptop or whatever you use, if you submit your job from Airflow, then whenever you invoke the Spark submit, or you connect to Spark to master – as Ankush said, wherever this Spark context lives. Let's say if it lives in my Jupyter notebook on my laptop, then my laptop is the driver. Then master is the thing that coordinates execution of a job. It watches which executors are available and if one of the executors dies, it reassigns – so it has the coordinating role. You can also watch the progress of the jobs from the master node.
Ankush
You are right. I just also looked it up. Basically, it can run on worker or master node. It's not always running on master node, but it makes more sense to run it on a master node because you'd want your Spark context to be alive throughout the process.
Alexey
So when you do Spark submit, you can say where the process should live, “Do you want to keep it on the master node or you want to keep it somewhere else?” 
Ankush
Yeah. You can specify with config spark.driver.host and that might provide the driver that would run on this particular host machine.
Alexey
By default, I think this is the laptop or the computer from which you connect to Spark master. But then you can override this and you can say that it should live somewhere else.
Ankush
That's what I see from the documentation I’m reading right now.",Data Engineering Zoomcamp,2022,133761_qa9_2022__de_zoomcamp_week_6_office_hours_image_one.jpg
205621,"Alexey
In terms of how exactly you should hand in your code – it doesn't matter. Just put it somehow in any format, and then add the link to GitHub. 
Ankush
I actually have a solution here. If you are doing this just for yourself and to learn – maybe want to do it as something for your learning purposes, that's perfectly fine. You can do it in a .md file or whatever file. But if you are thinking of this as a project you would like to highlight to a future employer, or you want to attract future employers by putting this on LinkedIn or open source, then I would actually also focus on putting the right file format and everything. It's easier in GitHub to read those, it's easier when you download them locally, to open it up in intelligence to just have the color coding there. So I think it's kind of nice to do it. But don't stress too much on it. If you put it in an .md That's fine. But maybe in the future, you can put it in a .sql file.",Data Engineering Zoomcamp,2022,
797668,"Ankush
The simple answer is “I don't know.” [chuckles] I think we should save this question for Victoria. I think she would be the best person to answer this. Maybe we can put this in the Slack channel and tag her.
Alexey
But also, for example, for these taxi trip data – do we use any star schemas or anything? Well, let's kind of a star, just with one ray, right? [chuckles]
Ankush
Kind of like that. I think the most common one is Star. But I don't know, as I have not done enough data modeling to know what Data Vault 2.0 would provide us for a particular dataset. I don't know what's the most relevant thing right now, honestly.
Alexey
But if you look at the criteria, you'll notice that there is no dimension that is called “data modeling”. Then, instead of DBT... you don't have to use DBT, because most of these things you can do with Spark, if you like Spark more. If you don't like Spark, you can go with DBT. Even though they are a little bit different, in the end, they're sometimes interchangeable. For example, you can maybe put the data in a data lake and transform the data for Spark and then put it to a data warehouse in the form that is ready to be queried by your dashboard. Or you can decide to put the raw data in your data warehouse, and then do transformation there with DBT. So it's up to you. You can go with either approach. I don't think there is a right or wrong here. [Ankush agrees]",Data Engineering Zoomcamp,2022,
457354,"Alexey
For that one, I will individually contact the 100 people and ask for their permission and probably some links like LinkedIn, GitHub, and whatever you want to include. If you're one of the top 100 and do not want to be there, you can also tell me that and I will put your name there.",Machine Learning Zoomcamp,2021,
138367,"Alexey
Yeah. You will be on the leaderboard. If you open the leaderboard, you will see that it is long and there are people who only attempted some projects. So they're still here on the board. At the end, there will be another tab here saying who passed the project and there will be a separate leaderboard for them.",Data Engineering Zoomcamp,2022,
785562,"Alexey
I think it is. Actually, when we were talking about the course and who this course is for – this is one of the profiles we considered. I think this is very popular now among data scientists to think, “Is there anything else besides data science?” Things like preparing data for our machine learning jobs, or for our machine learning models, or what happens after we built our model. That's why this is definitely one of the profiles that we considered and indeed, this is the right place for you. It's not only for data scientists, it's also for software engineers who know how to program. This is also the right place for you. For analysts, if you're comfortable with programming and the command line and you know Python, this is also the right place for you. In general, as we discussed the prerequisites – if you know how to program, if you know how to use the command line and if you know a bit of SQL, then this is the course for you.",Data Engineering Zoomcamp,2022,
375930,"Alexey
Yes, as I mentioned, there will be a certificate. And it does require the end project to be validated. The way we will do this is through peer reviews. You will get to review three projects of your peers and we'll have some formal criteria that you will need to use to evaluate your peers and your score will be based on that. Some of you might wonder, “Okay, is it fair that somebody else judges my work?” We tested this way of evaluating projects in a different course that we were running, the Machine Learning Zoomcamp, and it worked quite well. This is a good approach and for you, this is also a chance to learn from your peers because every time you review a project, you learn something new. Some people already know something, and maybe your peers will use something else that wasn't covered in the course. Of course, in this case, we will ask them to document everything so you do not feel lost and get an idea exactly what the project is about. So you can also see this as a way of learning extra things and this is how we are going to validate the projects.",Data Engineering Zoomcamp,2022,
489731,"Yes, there is a leaderboard. I think I shared the link a couple of weeks ago in Slack. Maybe I actually need to add the link to the course repo so it's just there all the time. But if you just look it up in Slack in the course ML Zoomcamp channel, you will find it.",Machine Learning Zoomcamp,2021,
586825,"Alexey
Maybe I was like that. Every time I heard that there was a new language, a new tool, a new something, I wanted to try it. But then I realized that these new tools are usually pretty raw. They look shiny, but when you start using them, a lot of problems come up. Sometimes it's better to use time-proven tools and be a bit conservative. This is something that happened with experience of trying these tools and then seeing that even though they look shiny, there are still some bugs, especially if it's a new tool. How to mitigate this mindset in the workplace? I don't know. I guess it depends on the use case, but just ask yourself (or the team) “How much does this new tool actually bring you? What are the pros and cons? How much work will you add to what you have when you integrate the new tool and what are the potential benefits?” If the benefits outweigh the headaches you will have, then you can go with this. Usually, when you do this analysis, you see that maybe you don't actually need that new tool and the old one is fine.
Victoria
Have a critical mindset. Do not just go with something just because there's hype. I always go read everything and then I can kind of see, “Is this something that I'm already using? Will this add that much value? How much headaches will this add?” Then, also, it's another tool to maintain. So I consider all of this. Have a critical mindset, definitely.",Data Engineering Zoomcamp,2022,
965735,"Victoria
Next week is a more difficult one, right? [chuckles]
Alexey
You think DBT will be the most difficult one?
Victoria
No. I'm already in DBT week. I meant week five.
Alexey
Week five? I don't know. I think Kafka will be the most difficult one. In terms of setup, it can give more problems. Every time I need to set up Kafka, it's a nightmare. But I haven't really needed to set up Airflow locally before that. So I think it's similar. Let's see. I hope it will be easier. 
The week about BigQuery should be relatively easy because it's managed. You don't need to do any infra setup on your machine. The DBT part is also relatively simple. Maybe at the end of the course, we'll have a survey and we'll see what the most difficult one was. I hope it was Airflow. I hope Kafka and Spark will be simpler.",Data Engineering Zoomcamp,2022,
